class_name,sense,coef_mean,coef_std
Chicago,be,-4.415860765046068,0.12669047090717075
Chicago,know,0.7326258584472437,0.12773147616704056
Chicago,like,0.22301531325241694,0.03299337239197552
Chicago,look,0.8177429724587263,0.07435751382299201
Chicago,the,-4.3396853125107695,0.14800417021683995
Chicago,—,1.848791208438388,0.131024099022407
Fanfics,be,2.3656331224173677,0.06763497829281154
Fanfics,know,-0.21802241684890608,0.06453184063390247
Fanfics,like,-0.11775813956618678,0.020112452123618757
Fanfics,look,-0.6190231530250887,0.033520791816710444
Fanfics,the,0.7973343426403311,0.07154769277010753
Fanfics,—,-1.470481211526065,0.10123173543644862
Generated,be,2.0502276426286734,0.06894469497795719
Generated,know,-0.5146034415983024,0.06809850302908058
Generated,like,-0.10525717368617463,0.01559388546200217
Generated,look,-0.19871981943359202,0.043262549818191685
Generated,the,3.5423509698703883,0.0794362899910486
Generated,—,-0.37830999691231104,0.032754370687382905
