class_name,sense,coef_mean,coef_std
Chicago,a,-3.7587130239380855,0.1631640338933088
Chicago,and,-0.23151444331139803,0.08867771948133074
Chicago,be,-2.8280027185996515,0.1708843027141243
Chicago,he,-1.1541935910520051,0.1858087637000615
Chicago,of,-0.7102792195020851,0.15967507475614284
Chicago,the,-4.278393119051868,0.21291759126062323
Fanfics,a,-4.1929540445996185,0.09504051628061601
Fanfics,and,1.4257305237964595,0.05863456857127751
Fanfics,be,0.4091190341003236,0.05810603066978393
Fanfics,he,0.3671644621328173,0.005358860175453639
Fanfics,of,1.534632210749598,0.05525639211688702
Fanfics,the,-3.564736967155632,0.03977907429861119
Simplestories,a,2.466292348225175,0.06584416093133898
Simplestories,and,1.090661083787084,0.05519960124030841
Simplestories,be,-1.4272428377606035,0.046070771513142296
Simplestories,he,0.3389635790162833,0.0380134359356674
Simplestories,of,-1.8376407053813026,0.13153104675707147
Simplestories,the,1.1095857389014712,0.032546589725889696
Storyscope Claude,a,-0.5119710929117763,0.05709505008865136
Storyscope Claude,and,1.7042527739498907,0.02673848400243011
Storyscope Claude,be,1.8896067879066945,0.02856920719853696
Storyscope Claude,he,0.2929209492471069,0.021780843038330073
Storyscope Claude,of,0.40032233153049496,0.0456052994876893
Storyscope Claude,the,0.6050219520051352,0.0456944716999758
Storyscope Deepseek,a,4.111737154536847,0.04848008246383479
Storyscope Deepseek,and,-1.5441423864083608,0.06318182274694259
Storyscope Deepseek,be,1.3573812497467255,0.08625925820487114
Storyscope Deepseek,he,0.007718654452460808,0.04067159675584708
Storyscope Deepseek,of,0.2940986639782308,0.038749504301404905
Storyscope Deepseek,the,1.5761659588938672,0.036919991287069576
Storyscope Gemini,a,3.0264195973865364,0.02792993673862538
Storyscope Gemini,and,-1.6412694493904088,0.07329810623306411
Storyscope Gemini,be,2.048732743727859,0.0671517066289984
Storyscope Gemini,he,0.29568690053201613,0.03665379547443051
Storyscope Gemini,of,1.0906881310300758,0.053915398385181675
Storyscope Gemini,the,3.46980099878295,0.1154864687326459
Storyscope Gpt,a,-0.6470666447453084,0.0318804960142731
Storyscope Gpt,and,0.34502477979585366,0.03356140507415813
Storyscope Gpt,be,-1.3873723373887423,0.030248677595597493
Storyscope Gpt,he,-0.09068868165506888,0.034433149504540815
Storyscope Gpt,of,-0.7240264183083122,0.02388865571708753
Storyscope Gpt,the,-1.0617227801324927,0.035586119816044655
Storyscope Kimi,a,-0.49374429395377345,0.03166150624938408
Storyscope Kimi,and,-1.148742882219171,0.02959254849215564
Storyscope Kimi,be,-0.062221921732641614,0.04591281977039475
Storyscope Kimi,he,-0.05757227267359903,0.03298859064192077
Storyscope Kimi,of,-0.04779499409673199,0.006678864924828333
Storyscope Kimi,the,2.144278217756527,0.0513424691036314
