class_name,sense,coef_mean,coef_std
Chicago,auditory,0.648643946159776,0.11140815713103283
Chicago,gustatory,0.020372836919056482,0.11561043549889777
Chicago,olfactory,-1.0956830438745429,0.12765017877866147
Chicago,haptic,-0.9085937923863684,0.2871739175775226
Chicago,visual,8.46468135607936,0.38613816377533916
Chicago,interoceptive,3.1504115337003054,0.21136536053848345
Fanfics,auditory,-0.08277248693195971,0.03505197365488941
Fanfics,gustatory,-0.41681604938281624,0.023043408734189644
Fanfics,olfactory,0.03471063827216199,0.03658617777326327
Fanfics,haptic,0.33666233662936107,0.08418097046937117
Fanfics,visual,-1.4235840995838216,0.1451736063992315
Fanfics,interoceptive,1.03499593738101,0.07063640588349787
Simplestories,auditory,0.7186960444554661,0.04109342611409362
Simplestories,gustatory,0.25324735827250544,0.04772629905094392
Simplestories,olfactory,-0.3054836472165209,0.03162479349682225
Simplestories,haptic,-1.2823524353872553,0.042473081498648674
Simplestories,visual,4.250645148542732,0.0959291653467242
Simplestories,interoceptive,1.0029663459998743,0.05175817643436927
Storyscope Claude,auditory,0.45513319641652555,0.02714050196291533
Storyscope Claude,gustatory,0.7092178352273584,0.022502830348596244
Storyscope Claude,olfactory,0.9959041236881305,0.03177308642578817
Storyscope Claude,haptic,0.20155263861369876,0.05209078877302296
Storyscope Claude,visual,-5.0216853196549165,0.12204844307043156
Storyscope Claude,interoceptive,-2.255454053449081,0.0633431977051508
Storyscope Deepseek,auditory,0.23853848388637994,0.02028973708189619
Storyscope Deepseek,gustatory,0.6062108544344168,0.016253541297837633
Storyscope Deepseek,olfactory,-0.5578849995381873,0.0242668930460161
Storyscope Deepseek,haptic,-0.06520884678610431,0.03719467791401338
Storyscope Deepseek,visual,-0.16652342497850553,0.06476757929816643
Storyscope Deepseek,interoceptive,-0.8352432834692618,0.031033354494506983
Storyscope Gemini,auditory,-0.9175570308482655,0.04026109295203649
Storyscope Gemini,gustatory,-0.7761886246282081,0.04087969461674198
Storyscope Gemini,olfactory,0.9622309392864323,0.03915529445164803
Storyscope Gemini,haptic,1.0503787624961336,0.04917416718307645
Storyscope Gemini,visual,-3.9582687919867694,0.11218199931676162
Storyscope Gemini,interoceptive,-1.299574036441594,0.04224816212558348
Storyscope Gpt,auditory,0.035778883575728934,0.025730084597566972
Storyscope Gpt,gustatory,0.14444084691260112,0.02815393322981808
Storyscope Gpt,olfactory,-0.6021900352068186,0.04058555350243217
Storyscope Gpt,haptic,-0.10179892550450258,0.04924435931038967
Storyscope Gpt,visual,-0.14082802933568286,0.047716835418153955
Storyscope Gpt,interoceptive,-0.28929067933592967,0.036192224658460795
Storyscope Kimi,auditory,-1.0964610367136516,0.028048850753860495
Storyscope Kimi,gustatory,-0.540485057754913,0.04930560695543783
Storyscope Kimi,olfactory,0.5683960245893471,0.03372074709310577
Storyscope Kimi,haptic,0.7693602623250357,0.06784506278792123
Storyscope Kimi,visual,-2.0044368390824068,0.07639659441278397
Storyscope Kimi,interoceptive,-0.508811764385317,0.03685411519691697
