class_name,sense,coef_mean,coef_std
Chicago,auditory,0.42329103197964324,0.06228152875590522
Chicago,gustatory,-0.0469152216930243,0.21348993907547387
Chicago,olfactory,-0.8675369546255809,0.11895429151891165
Chicago,haptic,-0.4116116943588321,0.2668475034707741
Chicago,visual,6.752621876605642,0.21292951995313006
Chicago,interoceptive,2.1963414151324523,0.06992084422591084
Fanfics,auditory,-0.34907668640744066,0.02074804405402851
Fanfics,gustatory,-0.21415852322719622,0.08481256599511941
Fanfics,olfactory,0.33464008283980107,0.04850914655076918
Fanfics,haptic,0.5617841493045249,0.12296343174638988
Fanfics,visual,-3.722305324345983,0.10966917645644127
Fanfics,interoceptive,-0.08668252415361885,0.03139851333808724
Simplestories,auditory,0.3999573076371138,0.03257756450117008
Simplestories,gustatory,0.13900812048050895,0.06320690842997218
Simplestories,olfactory,0.10758478165361388,0.04926804552151651
Simplestories,haptic,-0.7852717011710112,0.05938709614213463
Simplestories,visual,1.3097223331856922,0.08968812660706964
Simplestories,interoceptive,-0.1682055645158675,0.04510834725359062
Storyscope,auditory,-0.4741716532093224,0.03767309764756741
Storyscope,gustatory,0.12206562443971133,0.0721906759033568
Storyscope,olfactory,0.42531209013215954,0.03341222218590366
Storyscope,haptic,0.6350992462253179,0.09544150853634947
Storyscope,visual,-4.340038885445355,0.10538213431501668
Storyscope,interoceptive,-1.9414533264629763,0.02031598816934999
