class_name,sense,coef_mean,coef_std
Chicago,auditory,-0.00026593272474064524,0.09827080929935868
Chicago,gustatory,-0.08146892755787113,0.13409207553484853
Chicago,olfactory,-0.4213481304943382,0.21750131221726554
Chicago,haptic,-0.0018433587005546315,0.25611713701857525
Chicago,visual,3.814762197272052,0.11727901106061063
Chicago,interoceptive,1.3650353995466236,0.03297969472699283
Fanfics,auditory,-0.06903371802136614,0.03966346751991045
Fanfics,gustatory,-0.1627468104413564,0.09092058097385243
Fanfics,olfactory,0.22076985640924943,0.1333181755408442
Fanfics,haptic,0.24347094888939108,0.14378361983087903
Fanfics,visual,-2.61061055935452,0.12240685714365862
Fanfics,interoceptive,-0.014902225354946208,0.023314485451380016
Generated,auditory,0.06929965074610565,0.05911320923487337
Generated,gustatory,0.2442157379992313,0.047522189204023846
Generated,olfactory,0.20057827408508638,0.08562412068406355
Generated,haptic,-0.24162759018883168,0.11539168262943475
Generated,visual,-1.2041516379175294,0.026040771679212583
Generated,interoceptive,-1.3501331741916824,0.022637072589782703
