class_name,sense,coef_mean,coef_std
Chicago,Mr.,0.25718866871734425,0.006904633798185646
Chicago,a,-0.4783589581390927,0.026488064652323295
Chicago,and,-0.42213180695736136,0.007342744148382734
Chicago,arm,0.15666212765959192,0.015002845422413
Chicago,as,-0.2259490344112968,0.00923757839557606
Chicago,ask,0.08199021327568087,0.018484698870941955
Chicago,at,-0.30418894670036023,0.008561820230965429
Chicago,away,0.11397028864156489,0.009068682210083216
Chicago,be,-0.4048866579181654,0.009345048398385793
Chicago,begin,0.11701893995983588,0.011312517594106118
Chicago,bring,0.09261249183496272,0.009657044851542852
Chicago,but,-0.27343255862672666,0.008444110172415023
Chicago,child,0.038894994817588464,0.00313415812195968
Chicago,close,0.048087933621794046,0.010263456758598364
Chicago,come,0.20616237197819723,0.02936511368899906
Chicago,day,0.08308281827714807,0.008038100111014213
Chicago,do,-0.30973415098501567,0.009716414763220337
Chicago,door,0.12167159226636803,0.01396409913733417
Chicago,eye,0.04015415599137048,0.01158104758360297
Chicago,face,0.12185134985924129,0.015551349894324029
Chicago,feel,0.004374407006775876,0.01509029878303283
Chicago,find,0.07040580015301372,0.01921089990369866
Chicago,for,-0.2952054947051874,0.010122396133172222
Chicago,girl,0.011748197617750844,0.021213783774708398
Chicago,good,0.2218224840935527,0.014337579539326399
Chicago,great,0.15894343603068017,0.04664933723335676
Chicago,hand,0.14171797418052653,0.021799499369808403
Chicago,have,-0.2576799282405786,0.011105467790178783
Chicago,he,-0.26969909845621765,0.008578436650341251
Chicago,head,0.20091680531611988,0.019096159617411
Chicago,hear,0.11474441904909893,0.027755744013963662
Chicago,her,-0.2463668058475042,0.018919177543712206
Chicago,his,-0.22670514671681286,0.010798586456320949
Chicago,hold,0.03360692697181859,0.019503708820793973
Chicago,home,0.06714976282468646,0.02556603229639357
Chicago,house,-0.278089738081459,0.20305000807573198
Chicago,i,-0.29710328542150083,0.009354605630172208
Chicago,in,-0.4092907845046846,0.011887898139877647
Chicago,it,-0.3436095624434796,0.012277381850817733
Chicago,know,0.31697815756211745,0.009557032440815447
Chicago,leave,0.07971530870172332,0.032647354220207245
Chicago,let,0.053036074848910264,0.02556063703792577
Chicago,life,0.12101552281995917,0.008509063518045729
Chicago,light,0.05009663954372827,0.009734421072171514
Chicago,like,0.1465356098024745,0.02614258987670773
Chicago,little,0.31712054814286855,0.08151806140948457
Chicago,long,0.17663575608457965,0.01760468031802153
Chicago,look,0.15035071632348052,0.012784213559545453
Chicago,love,0.012660254855718533,0.004300726078902342
Chicago,man,0.15926435783014886,0.03977918183978099
Chicago,mean,0.15620871669495878,0.013660436743499997
Chicago,mind,0.16404301962151843,0.010793150389087711
Chicago,moment,0.0874981639271489,0.014547618519159575
Chicago,mother,0.0345320295725557,0.008472570795277039
Chicago,need,0.043796119364945464,0.012676751089365494
Chicago,night,0.08396965064003119,0.006984599385486277
Chicago,not,-0.22295863117688092,0.010428435716596202
Chicago,of,-0.3097042786508845,0.015989653652852754
Chicago,oh,0.20458631456712126,0.01360904951900506
Chicago,old,0.09878546308367861,0.01022225285308258
Chicago,open,0.07660461003264406,0.014058661267324185
Chicago,people,0.055580494937882904,0.018674427411427608
Chicago,place,0.11986634730521632,0.008040755237298098
Chicago,right,0.25054233211837584,0.10961397693774509
Chicago,room,0.1385815841958205,0.007622568032780208
Chicago,run,0.08522479205967762,0.0073393929536250966
Chicago,she,-0.23900692875565738,0.013754078750908037
Chicago,sit,0.0305207222760533,0.012792315409201607
Chicago,smile,-0.02244463639861948,0.012427179996941344
Chicago,speak,0.12272829523585768,0.012508734796508826
Chicago,stand,0.17260904168847438,0.03904770075372305
Chicago,stop,0.0779494791221739,0.00798199822037791
Chicago,talk,0.16348415240984754,0.020361224231713278
Chicago,tell,0.19875002032802258,0.012444137401816324
Chicago,that,-0.3159716613435405,0.009667022012890108
Chicago,the,-0.4869902232209668,0.011800108004209291
Chicago,they,-0.1988930996177794,0.007475111105938842
Chicago,thing,0.11078677646069898,0.010184288543312667
Chicago,think,0.1641511372434435,0.01740912585266778
Chicago,time,0.15752039773978732,0.011485144482113905
Chicago,to,-0.484241370787544,0.0217460586812863
Chicago,try,0.07481996355583972,0.018650141582105546
Chicago,turn,0.0936102046719827,0.014326913801611298
Chicago,use,0.07988861228238289,0.011304212701589267
Chicago,voice,0.034943301737979285,0.009407645801210745
Chicago,wait,0.034108539468741116,0.02201304051628195
Chicago,walk,0.03574712065632048,0.013982188930364299
Chicago,want,0.1418542276438127,0.0042313095149548625
Chicago,watch,-0.02166195587232751,0.020539920406144906
Chicago,way,0.16723464144198635,0.019694937215003882
Chicago,with,-0.27977831681263077,0.009509334723811852
Chicago,woman,0.04549478744857753,0.01652991470146653
Chicago,word,-0.033041998676333666,0.026985086315611466
Chicago,work,0.08239583030410287,0.02710675458551618
Chicago,year,0.07303906276917954,0.005828144693915639
Chicago,yes,0.07374975204940673,0.006866885324618384
Chicago,you,-0.2973390646618237,0.024982280663741235
Chicago,—,0.36859254152934523,0.013934447086435583
Chicago,’,0.38770727333668187,0.0054893274412144396
Chicago,…,0.2079670159536589,0.005842388853782051
Fanfics,Mr.,-0.1477817244933343,0.02406247301669716
Fanfics,a,-2.1862834349905294,0.15196060327519062
Fanfics,and,0.688963277892191,0.0775782338971171
Fanfics,arm,0.2201908510454879,0.04145722975752794
Fanfics,as,0.39380190767712137,0.029623136512534554
Fanfics,ask,-0.5391973117169575,0.07013562262231147
Fanfics,at,0.26943908957771834,0.03587104689358576
Fanfics,away,0.09569759635024297,0.02578422469564881
Fanfics,be,0.8327086926737616,0.0660778833498264
Fanfics,begin,-0.5879733748996605,0.0359671732306404
Fanfics,bring,-0.01567950550186604,0.036397257672792456
Fanfics,but,-0.14983252091534774,0.04891345895028111
Fanfics,child,-0.03733361726033559,0.043551068479026234
Fanfics,close,-0.19252182812128474,0.02720791675809452
Fanfics,come,-0.008895678023526532,0.07520944211692202
Fanfics,day,-0.052107395961927795,0.043698675774751526
Fanfics,do,0.7967578647916633,0.008892508095479087
Fanfics,door,-0.1039278088232394,0.09349154253066758
Fanfics,eye,0.1915027805443925,0.026620520909811134
Fanfics,face,-0.08142880249834614,0.07472033841371711
Fanfics,feel,-0.9464016363096697,0.11430603525153146
Fanfics,find,-0.3180055279902537,0.11032186893191251
Fanfics,for,0.46378852168200596,0.02727688872175936
Fanfics,girl,0.12197097698749995,0.016847822966026115
Fanfics,good,-0.048769899237060446,0.054309754203120744
Fanfics,great,-0.17129420465511255,0.027346514898213173
Fanfics,hand,0.1709609255729511,0.0533860888567908
Fanfics,have,-0.18351074932016598,0.04048632320348293
Fanfics,he,-0.09153216440707776,0.10792994533812453
Fanfics,head,0.15589952075963562,0.04509785054346874
Fanfics,hear,-0.06750892601167002,0.04591646445694754
Fanfics,her,0.188908033510048,0.050817395654478285
Fanfics,his,0.6493056488526507,0.08058161979679478
Fanfics,hold,-0.044848476468366,0.053868281276046974
Fanfics,home,0.04211291359256712,0.07953383714114573
Fanfics,house,0.23725732347673262,0.24899036987115428
Fanfics,i,0.06531332583597288,0.03775968017756877
Fanfics,in,-0.18493937640775,0.05815823842121888
Fanfics,it,-0.2515567234901094,0.0889421830959519
Fanfics,know,0.002568552612800178,0.024494659628881307
Fanfics,leave,-0.049704360307324336,0.043360963628612095
Fanfics,let,0.015857677379948518,0.03450903939273844
Fanfics,life,-0.07500016781717223,0.03445796151209275
Fanfics,light,-0.1352986794686919,0.05444374267240658
Fanfics,like,-0.011014100835873062,0.038331805348696804
Fanfics,little,0.08706210369855145,0.05250038512389722
Fanfics,long,0.17851917873818013,0.03920066587951184
Fanfics,look,-0.1351584461969993,0.05133491467597876
Fanfics,love,0.24149882280578913,0.019967809674497735
Fanfics,man,0.08693733852034045,0.06766882266493346
Fanfics,mean,-0.2096372314779898,0.044850981039599336
Fanfics,mind,-0.14094913779045543,0.026879809529297416
Fanfics,moment,-0.18864021253054114,0.02482934008125173
Fanfics,mother,0.13155400269193956,0.029849068832333358
Fanfics,need,-0.14770147658494512,0.06046670476083627
Fanfics,night,-0.08954623000505949,0.026165819978888734
Fanfics,not,-0.11021890829103553,0.05709610586044488
Fanfics,of,0.9253390721224525,0.056578746486538906
Fanfics,oh,0.3630363069626566,0.03845422201801032
Fanfics,old,-0.551789399482647,0.07102227809217614
Fanfics,open,-0.1303873400534459,0.05846653399953787
Fanfics,people,-0.12609029234968008,0.039720281835982724
Fanfics,place,0.021373161278885465,0.06094086917810318
Fanfics,right,-0.11299215173567889,0.06720481933484969
Fanfics,room,-0.41934636886572657,0.035371500741982954
