class_name,sense,coef_mean,coef_std
Chicago,Mr.,0.19697113134419014,0.006779126028554294
Chicago,a,-0.40776299018798234,0.019495164487094305
Chicago,and,-0.4064560617386081,0.011904202798857419
Chicago,arm,0.12034866316546673,0.009485385416151201
Chicago,as,-0.26267362409055217,0.020320930869518656
Chicago,ask,0.13858617982076257,0.01366303032254121
Chicago,away,0.095817788121942,0.021440848292887334
Chicago,be,-0.349008049198272,0.009452857467940999
Chicago,begin,0.11414545617926812,0.017652529778619225
Chicago,bring,0.09695118394772881,0.017048266123402326
Chicago,child,0.07619241588490712,0.004972255541997068
Chicago,close,0.051234386056413686,0.009929120038849975
Chicago,come,0.10564652882072782,0.03096519079548872
Chicago,day,0.05086929955113445,0.02681524720980981
Chicago,do,-0.30660944061472944,0.013557234696986576
Chicago,door,0.08691094706980049,0.021375307691794652
Chicago,eye,0.02155747380820697,0.00946704018803811
Chicago,face,0.07784657936046335,0.013870195343280782
Chicago,father,0.07366154673292868,0.011643682547524585
Chicago,feel,-0.040766744496793614,0.012175475076939729
Chicago,find,-0.051445577395951035,0.028676873524105174
Chicago,for,-0.278730133188291,0.009378257378983153
Chicago,girl,0.01138245373096113,0.014628351628575672
Chicago,good,0.16250667805294652,0.022193681262851928
Chicago,great,0.22894850617014045,0.06640565906774581
Chicago,hand,0.11904681427331007,0.010729657161007322
Chicago,have,-0.2645594291560092,0.0066954228764542194
Chicago,he,-0.29236468769833196,0.017828547300741522
Chicago,head,0.16710730351279657,0.00967976855733079
Chicago,hear,0.12092326594006175,0.023520527692344136
Chicago,her,-0.20779579208292617,0.010112777694093373
Chicago,his,-0.19559518601075393,0.0070036752397059695
Chicago,hold,0.02062687199985169,0.019064257533623664
Chicago,home,0.04661298978714085,0.022994198219128428
Chicago,house,-0.05460815794873346,0.09836041495708124
Chicago,i,-0.3169929282200984,0.011176589279301544
Chicago,in,-0.3925385332724845,0.018433490649802483
Chicago,it,-0.35486534749185633,0.036195665010346385
Chicago,know,0.2457837233660237,0.024809226952238264
Chicago,leave,0.055758222922237664,0.02345856460860226
Chicago,let,0.05979780622967864,0.018825216738228043
Chicago,life,0.08524047483878544,0.018418914661673298
Chicago,light,0.06631871769039052,0.018799009068512076
Chicago,like,0.13940023794292902,0.05016226742417973
Chicago,little,0.2786880707974782,0.089468100232932
Chicago,long,0.11722922078528866,0.018073285548530146
Chicago,look,0.05557454402193477,0.02626513731417145
Chicago,love,-0.04060411330389037,0.010789093869657023
Chicago,man,0.20217155282672036,0.01603452268259525
Chicago,mean,0.13977511294314057,0.01101480611337055
Chicago,mind,0.17482064483693702,0.03106229309606044
Chicago,moment,0.0976274582387113,0.006695563863047479
Chicago,mother,0.024928614474710478,0.00919350399977752
Chicago,need,0.05880250268624036,0.011810567357845431
Chicago,night,0.003996789292227375,0.028395276707721795
Chicago,not,-0.18575217151750428,0.005731434029860584
Chicago,of,-0.28211486604431907,0.007132692695338802
Chicago,oh,0.19128157832678253,0.0386681940649868
Chicago,old,0.11580046074610803,0.013091526334220605
Chicago,open,0.10141404370831213,0.015421315447182192
Chicago,people,0.04218159182045511,0.017561678876080886
Chicago,place,0.07662782568011561,0.03542101736001948
Chicago,right,0.2841294502171091,0.07604936963052106
Chicago,room,0.14702859073091334,0.014375443510101381
Chicago,run,0.10908980216699352,0.009769674890270759
Chicago,she,-0.2276105292728091,0.003164170419822887
Chicago,sit,0.08530257421919596,0.01592393601624796
Chicago,smile,-0.03858534325800387,0.008516395279468725
Chicago,speak,0.11008929802197184,0.007105108723688957
Chicago,stand,0.15429606319740302,0.04382692632448872
Chicago,stop,-0.00020805577436046885,0.025952867909610055
Chicago,talk,0.14209162187571112,0.009571865318434127
Chicago,tell,0.14921627093210016,0.006007417844007247
Chicago,that,-0.302357843711239,0.0043775458323192145
Chicago,the,-0.4009034188169129,0.016907620255100283
Chicago,they,-0.2642860758619321,0.010303775153548737
Chicago,thing,0.035074417277275935,0.0252892304712357
Chicago,think,0.1385268850927417,0.015257754528775806
Chicago,time,0.15633209738484338,0.02534524507051032
Chicago,to,-0.45406563541732803,0.028420919361349245
Chicago,try,0.08768640272969438,0.01945409931237491
Chicago,turn,0.0940479931290193,0.0049868464595369056
Chicago,use,0.21056698237620405,0.016790234047710784
Chicago,voice,0.05242364787606146,0.010666366368656675
Chicago,wait,0.02643694317685081,0.014241636224807412
Chicago,walk,0.04018419699994621,0.009329463119091858
Chicago,want,0.10823480612912965,0.01619194784377387
Chicago,watch,-0.010080847611935331,0.01657473136533304
Chicago,way,0.20584764426822186,0.02635468442013797
Chicago,with,-0.2922659266167761,0.016859348878512193
Chicago,woman,0.07321436608125784,0.014365385312028618
Chicago,word,-0.015414965831055547,0.01917349479061682
Chicago,work,0.08628142519277787,0.025651665315715524
Chicago,year,0.09763973807155564,0.022799025698117686
Chicago,yes,0.13106596664037734,0.01759412307934247
Chicago,you,-0.2873882132310976,0.028410631453104553
Chicago,young,0.11541076495771396,0.01284494522735067
Chicago,—,0.293435498213862,0.020003142873007133
Chicago,’,0.2762294494943608,0.00855222639866468
Chicago,…,0.14697962902894965,0.002970997173178115
Fanfics,Mr.,-0.14710344257285676,0.02440293502570096
Fanfics,a,-1.4646221994258217,0.07130938407772554
Fanfics,and,0.7022935075016234,0.05209689838804054
Fanfics,arm,0.134185567796611,0.031356014699931684
Fanfics,as,0.4227237479214653,0.038333579503418785
Fanfics,ask,-0.3425120380628618,0.03521566604944239
Fanfics,away,0.03915545044570242,0.008516442465876848
Fanfics,be,0.6739449543281844,0.008224730808107013
Fanfics,begin,-0.36938397486298535,0.03339034380716956
Fanfics,bring,-0.03334970570317742,0.01982261461431849
Fanfics,child,0.039431017167612534,0.0086987899950635
Fanfics,close,-0.14271733898362168,0.012367207926403632
Fanfics,come,0.03236326972482788,0.08489371882675098
Fanfics,day,-0.14678186670983534,0.017848631716846676
Fanfics,do,0.5922942133003095,0.04795859126286902
Fanfics,door,-0.14433982403739173,0.018065446550036248
Fanfics,eye,0.17240615943549498,0.03235810030933209
Fanfics,face,-0.093131913094692,0.035931502636618505
Fanfics,father,0.016278827648241866,0.035819169400040346
Fanfics,feel,-0.5148461636779762,0.035420465243578704
Fanfics,find,-0.11286642496994821,0.042672168350510624
Fanfics,for,0.43752784997833805,0.024056156854346613
Fanfics,girl,-0.04922965318437802,0.02020919078670607
Fanfics,good,0.001268761981046715,0.03790047013039562
Fanfics,great,-0.09999972790303654,0.027345819468777656
Fanfics,hand,-0.00929013972620223,0.03193421344825079
Fanfics,have,-0.18197900141146728,0.04375465840465107
Fanfics,he,0.07525431405752822,0.04440187985597538
Fanfics,head,0.17303681177127878,0.03903798002703683
Fanfics,hear,-0.042870067696080594,0.01802338362015231
Fanfics,her,0.3450665369410123,0.03284008295284194
Fanfics,his,0.5053689579529803,0.039710953731747704
Fanfics,hold,-0.062224875125901954,0.031859891572723356
Fanfics,home,0.021320275139694388,0.0385830955990667
Fanfics,house,0.12464868675275509,0.19964810357408178
Fanfics,i,0.08164914310780808,0.02605212264603443
Fanfics,in,-0.09949053412395123,0.03494055560710496
Fanfics,it,0.08385751526412671,0.04897803881586561
Fanfics,know,-0.09996836450757861,0.08475837718925491
Fanfics,leave,-0.019523130491970082,0.01875972442638991
Fanfics,let,0.04619986392831307,0.02786363256749372
Fanfics,life,0.006330627413843581,0.03061379561447044
Fanfics,light,-0.11351934490811495,0.06427988048483525
Fanfics,like,0.03778014112929314,0.027132212953078723
Fanfics,little,-0.039797726225430666,0.03970901976302535
Fanfics,long,0.0710881142411072,0.045281213678162374
Fanfics,look,-0.09434948413459661,0.02187506167683449
Fanfics,love,0.15730589428217404,0.03456092832231816
Fanfics,man,0.01178674417713243,0.0340666431181373
Fanfics,mean,-0.17216278395619927,0.027069540113496503
Fanfics,mind,-0.14938241188737028,0.027518297363428403
Fanfics,moment,-0.15272337702924482,0.03403316598985906
Fanfics,mother,0.10514784274288921,0.030838588294121325
Fanfics,need,-0.145181972370041,0.016713538502960732
Fanfics,night,0.040358843236227016,0.013577630305676824
Fanfics,not,-0.2888161158300456,0.016837131159617685
Fanfics,of,0.7322283507214268,0.04225256894534501
Fanfics,oh,0.21161259040727418,0.08573789296982441
Fanfics,old,-0.4140460358527873,0.042875010877901396
Fanfics,open,-0.10398891754701323,0.051450634890796716
Fanfics,people,-0.07237346669241275,0.009063980847212655
Fanfics,place,0.004224914001716358,0.01192434139498027
Fanfics,right,-0.07875049833618526,0.04019505225805643
Fanfics,room,-0.3303681261508381,0.041404090531363354
Fanfics,run,-0.03587584214014241,0.015473803073299834
Fanfics,she,0.16849521259709413,0.03396006187116438
Fanfics,sit,-0.22702129641198945,0.027123946883708127
Fanfics,smile,0.03627048661143404,0.02630310095304321
Fanfics,speak,-0.13135392725870262,0.025323716282047756
Fanfics,stand,-0.26713866947532183,0.0441269313132152
Fanfics,stop,-0.07250357081462719,0.0210473711667239
Fanfics,talk,-0.11872496205178384,0.015313985201269044
Fanfics,tell,-0.2272296166639851,0.030460953606146274
Fanfics,that,0.010508877591183371,0.041935494021946254
Fanfics,the,-1.1431325114259319,0.0540674459517404
