class_name,sense,coef_mean,coef_std
Chicago,be,-4.544258833500341,0.2651573581280212
Chicago,know,0.9150909131278258,0.16881349002532312
Chicago,like,0.2823086500912936,0.04427663147624608
Chicago,look,0.8513702364656363,0.06693892750490915
Chicago,the,-5.176228803424482,0.10578972192521172
Chicago,—,2.005280300130397,0.09295366799174916
Fanfics,be,1.8916963862995466,0.07598355123914734
Fanfics,know,-0.0927032848717287,0.0598185947881896
Fanfics,like,-0.10633678546260131,0.01744589182656971
Fanfics,look,-0.5045132681039702,0.02158229947136461
Fanfics,the,0.12378984103170754,0.04362942854564296
Fanfics,—,-1.1230427809253059,0.05705451329793028
Simplestories,be,0.5473849027485201,0.09507306233886186
Simplestories,know,-0.2799603257469855,0.057781837083817594
Simplestories,like,-0.13742746512347664,0.0260070133869026
Simplestories,look,-0.16589250772064207,0.0295976490341217
Simplestories,the,2.2447755273759276,0.0398438598978089
Simplestories,—,-0.6314378973360005,0.03332552405974486
Storyscope,be,2.10517754445225,0.10236325598463782
Storyscope,know,-0.5424273025090922,0.05474089364525292
Storyscope,like,-0.038544399505181674,0.015989612736521164
Storyscope,look,-0.18096446064101332,0.02476747956222787
Storyscope,the,2.8076634350168392,0.03702302168080423
Storyscope,—,-0.25079962186906934,0.027360446148229477
