class_name,sense,coef_mean,coef_std
Chicago,auditory,0.3062356291134424,0.11823803284468232
Chicago,gustatory,0.22388007077573424,0.09469903744868025
Chicago,olfactory,-1.5408628524324888,0.11798393605092868
Chicago,haptic,-0.3524977546114492,0.12375442677748465
Chicago,visual,9.214892663889502,0.42187247869529654
Chicago,interoceptive,2.87498868549646,0.03960054308816381
Fanfics,auditory,-0.3374923283928728,0.04319689915260693
Fanfics,gustatory,-0.253817809301223,0.026555259253875488
Fanfics,olfactory,0.4170185407079397,0.03307318401098485
Fanfics,haptic,0.6171089670380475,0.07877101360071395
Fanfics,visual,-5.0543106428829905,0.23188671142199632
Fanfics,interoceptive,-0.21695788102955685,0.017231527908264696
Simplestories,auditory,0.4760387199821996,0.027863940075795342
Simplestories,gustatory,0.006198954928965656,0.060142833936084376
Simplestories,olfactory,0.35693653515306556,0.061975088261263744
Simplestories,haptic,-0.8563415626035742,0.043118935775882564
Simplestories,visual,1.2476537979942628,0.025094089725527024
Simplestories,interoceptive,-0.3424754925395674,0.020001557329844682
Storyscope,auditory,-0.4447820207027857,0.047906577660954214
Storyscope,gustatory,0.02373878359651246,0.01921599266200527
Storyscope,olfactory,0.7669077765714846,0.03155510945295549
Storyscope,haptic,0.5917303501769725,0.07167821932501363
Storyscope,visual,-5.4082358190007485,0.1841458876214328
Storyscope,interoceptive,-2.3155553119273495,0.019131681535881587
