class_name,sense,coef_mean,coef_std
Chicago,be,-4.083801632236655,0.15037421069844029
Chicago,know,1.0003400453411184,0.1606994642157125
Chicago,like,0.4458263359544799,0.05285315031681267
Chicago,look,0.47199134521434927,0.08145260122363866
Chicago,the,-4.983664141124041,0.29946534362863336
Chicago,—,2.191618532343179,0.5320732238787858
Fanfics,be,2.244021032016458,0.07921781345128094
Fanfics,know,-0.23383268315363065,0.07094045114795519
Fanfics,like,-0.22431358748178595,0.026260123823265615
Fanfics,look,-0.32760752900480156,0.03396019020552674
Fanfics,the,0.6118387358330876,0.16749825396491705
Fanfics,—,-1.814509428010945,0.41043438163346113
Generated,be,1.83978060022018,0.07168218491959813
Generated,know,-0.7665073621875061,0.09045247312886982
Generated,like,-0.2215127484726977,0.027494317270607773
Generated,look,-0.14438381620955432,0.04863582737401746
Generated,the,4.371825405290984,0.14100247787744086
Generated,—,-0.37710910433227657,0.1217830622981578
