class_name,sense,coef_mean,coef_std
Chicago,Mr.,0.24729873973466496,0.0057633525925885115
Chicago,a,-0.4019513025784933,0.007220348161495746
Chicago,and,-0.3659865113477393,0.0075768099233337015
Chicago,arm,0.14722099146063156,0.014683470165292036
Chicago,as,-0.22892280039630392,0.009492904150171321
Chicago,ask,0.09317144636562899,0.01153317642947089
Chicago,at,-0.30089469865617974,0.009297651462739316
Chicago,away,0.15296513900558234,0.008678082424735136
Chicago,be,-0.35419024266820803,0.009110966543475409
Chicago,begin,0.10488680324909154,0.01923306468209998
Chicago,bring,0.1009407615305252,0.011913485637896416
Chicago,but,-0.27896143885411845,0.007520873581568019
Chicago,close,0.0460091649166527,0.013124512214061988
Chicago,come,0.24620347212944688,0.015346231408408862
Chicago,day,0.11579408327185467,0.015414384646103362
Chicago,do,-0.31220732500346654,0.009558363816783532
Chicago,door,0.11140430617410627,0.006790951207484264
Chicago,eye,0.049130771152050945,0.01555622720263487
Chicago,face,0.18087946038453903,0.020341372997247722
Chicago,feel,-0.009181255747700876,0.011141973766800643
Chicago,find,0.05995631169605307,0.01759014718498547
Chicago,for,-0.28169252160801617,0.007506016106086427
Chicago,girl,0.0316581666375718,0.021854209559042704
Chicago,good,0.223841014816772,0.011331224554185336
Chicago,great,0.19088937940597633,0.03782075484528576
Chicago,hand,0.15138617137678229,0.016779415903714002
Chicago,have,-0.24499615100021535,0.0089598797686396
Chicago,he,-0.2818572633743637,0.00951985308702978
Chicago,head,0.22797656915026304,0.020160984898272637
Chicago,hear,0.136962329578449,0.010968655604824951
Chicago,her,-0.18870709603720076,0.016632542964315756
Chicago,his,-0.22759167069929748,0.005623413168484655
Chicago,hold,0.05714842819253781,0.0231329405342506
Chicago,home,0.07012715380966154,0.015435490252319772
Chicago,house,-0.029397057131420146,0.07032174286212478
Chicago,i,-0.25525878003295394,0.011539912644915861
Chicago,in,-0.3883713691232845,0.010936721859586633
Chicago,it,-0.29467644141613414,0.01624496543439872
Chicago,know,0.307074214423772,0.02657275302204147
Chicago,leave,0.13511862159871998,0.0072974141149281906
