class_name,sense,coef_mean,coef_std
Chicago,auditory,-0.2278290375468462,0.18783312465357502
Chicago,gustatory,0.2042595264981732,0.21456433853169427
Chicago,olfactory,-1.0162149770460767,0.2230646311081848
Chicago,haptic,0.1745253371763223,0.1255293484205104
Chicago,visual,5.37467302715512,0.40406753747414936
Chicago,interoceptive,1.9251442395877187,0.1443214951133861
Fanfics,auditory,0.043571290795404546,0.09341260047104688
Fanfics,gustatory,-0.3047570571722523,0.10721550885651389
Fanfics,olfactory,0.3569923924382687,0.11824573509163136
Fanfics,haptic,0.23564215365663568,0.05378973469253839
Fanfics,visual,-3.6224231645177136,0.1892603573300951
Fanfics,interoceptive,-0.05602506478680491,0.07236264389847098
Generated,auditory,0.18425774675144038,0.09628484019465952
Generated,gustatory,0.10049753067407208,0.10830307159884543
Generated,olfactory,0.6592225846077875,0.10527887349995615
Generated,haptic,-0.4101674908329588,0.07356150461338845
Generated,visual,-1.7522498626373977,0.21595774795795164
Generated,interoceptive,-1.8691191748009275,0.07507586769552005
